# 
# This file contains the parameter values of the Design Points successfully updated by ANSYS Workbench.
# Project name: glidestruct
# Creation date: 11/11/2019 12:33:48
# 
# 11/11/2019 12:33:48
# The parameters defined in the project are:
# ,P1 - Y1 [m],P2 - Y2 [m],P3 - Y3 [m],P4 - Y4 [m],P5 - R1 [m],P6 - R2 [m],P7 - R3 [m],P8 - R4 [m]
# 
# The following header line defines the name of the columns by reference to the parameters.
Name,P1,P2,P3,P4,P5,P6,P7,P8
DP 0,0.2,0.15,0.1,0.05,0.001,0.001,0.001,0.001
# 
# A non parametric change occurred and invalidated design point results.
# 11/11/2019 12:39:02
# 
# 
# 11/11/2019 12:42:43
# Parameters have been added and/or removed. The parameters now defined in the project are:
# ,P1 - Y1 [m],P2 - Y2 [m],P3 - Y3 [m],P4 - Y4 [m],P5 - R1 [m],P6 - R2 [m],P7 - R3 [m],P8 - R4 [m],P9 - Geometry Mass [kg],P10 - Total Deformation Maximum [m]
# 
# The following header line defines the name of the columns by reference to the parameters.
Name,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
DP 12,0.18,0.13,0.08,0.035,0.00125,0.002,0.00125,0.00125,0.039661561024286245,0.031920932233333588
DP 13,0.18,0.13,0.08,0.035,0.002,0.00125,0.00125,0.00125,0.037025181756279453,0.038982998579740524
DP 14,0.18,0.13,0.08,0.05,0.00125,0.00125,0.00125,0.00125,0.033987261645914695,0.041860155761241913
DP 15,0.18,0.13,0.1,0.035,0.00125,0.00125,0.00125,0.00125,0.033818262974888616,0.042870070785284042
DP 16,0.18,0.15,0.08,0.035,0.00125,0.00125,0.00125,0.00125,0.033818262974888616,0.042027581483125687
DP 17,0.2,0.13,0.08,0.035,0.00125,0.00125,0.00125,0.00125,0.033818262974888616,0.0405782014131546
DP 1,0.16,0.13,0.08,0.035,0.00125,0.00125,0.00125,0.002,0.045346676317603467,0.013584674336016178
DP 2,0.18,0.11,0.08,0.035,0.00125,0.00125,0.00125,0.002,0.045346676317603474,0.013569642789661884
DP 3,0.18,0.13,0.06,0.035,0.00125,0.00125,0.00125,0.002,0.045346676317603474,0.013643952086567879
DP 4,0.18,0.13,0.08,0.02,0.00125,0.00125,0.00125,0.002,0.045968591426979427,0.012986811809241772
DP 5,0.18,0.13,0.08,0.035,0.0005,0.00125,0.00125,0.002,0.043307876350344887,0.014209389686584473
DP 6,0.18,0.13,0.08,0.035,0.00125,0.0005,0.00125,0.002,0.041888287513725836,0.01484775822609663
DP 7,0.18,0.13,0.08,0.035,0.00125,0.00125,0.0005,0.002,0.0404686986771068,0.015170141123235226
DP 8,0.18,0.13,0.08,0.035,0.00125,0.00125,0.00125,0.0016250000000000001,0.038995368263101432,0.023856543004512787
DP 9,0.18,0.13,0.08,0.035,0.00125,0.00125,0.002,0.002,0.052474364266799287,0.0091974474489688873
DP 10,0.18,0.13,0.08,0.035,0.00125,0.002,0.00125,0.002,0.049837984998792481,0.011373316869139671
DP 11,0.18,0.13,0.08,0.035,0.002,0.00125,0.00125,0.002,0.04720160573078569,0.013394326902925968
DP 12,0.18,0.13,0.08,0.05,0.00125,0.00125,0.00125,0.002,0.0433727718400189,0.015402873046696186
DP 13,0.18,0.13,0.1,0.035,0.00125,0.00125,0.00125,0.002,0.043994686949394859,0.013886217027902603
DP 14,0.18,0.15,0.08,0.035,0.00125,0.00125,0.00125,0.002,0.043994686949394859,0.014074287377297878
DP 15,0.2,0.13,0.08,0.035,0.00125,0.00125,0.00125,0.002,0.043994686949394859,0.01398656889796257
DP 1,0.16,0.13,0.08,0.035,0.00125,0.00125,0.00125,0.0005,0.029690639433747727,0.062242340296506882
DP 2,0.18,0.11,0.08,0.035,0.00125,0.00125,0.00125,0.0005,0.02969063943374773,0.059206739068031311
DP 3,0.18,0.13,0.06,0.035,0.00125,0.00125,0.00125,0.0005,0.02969063943374773,0.057666011154651642
DP 4,0.18,0.13,0.08,0.02,0.00125,0.00125,0.00125,0.0005,0.02909576411173594,0.063614457845687866
DP 5,0.18,0.13,0.08,0.035,0.0005,0.00125,0.00125,0.0005,0.027651839466489143,0.065392471849918365
DP 6,0.18,0.13,0.08,0.035,0.00125,0.0005,0.00125,0.0005,0.0262322506298701,0.074966520071029663
DP 7,0.18,0.13,0.08,0.035,0.00125,0.00125,0.0005,0.0005,0.024812661793251058,0.10317552834749222
DP 8,0.18,0.13,0.08,0.035,0.00125,0.00125,0.00125,0.000875,0.031167349821173588,0.056205704808235168
DP 9,0.18,0.13,0.08,0.035,0.00125,0.00125,0.002,0.0005,0.036818327382943543,0.026682395488023758
DP 10,0.18,0.13,0.08,0.035,0.00125,0.002,0.00125,0.0005,0.034181948114936744,0.049148149788379669
DP 11,0.18,0.13,0.08,0.035,0.002,0.00125,0.00125,0.0005,0.031545568846929953,0.062047198414802551
DP 12,0.18,0.13,0.08,0.05,0.00125,0.00125,0.00125,0.0005,0.028933525387550906,0.063842460513114929
DP 13,0.18,0.13,0.1,0.035,0.00125,0.00125,0.00125,0.0005,0.028338650065539116,0.072603434324264526
DP 14,0.18,0.15,0.08,0.035,0.00125,0.00125,0.00125,0.0005,0.028338650065539116,0.068351589143276215
DP 15,0.2,0.13,0.08,0.035,0.00125,0.00125,0.00125,0.0005,0.028338650065539116,0.064756534993648529
DP 1,0.16,0.13,0.08,0.035,0.00125,0.00125,0.002,0.00125,0.04297393497639735,0.019781501963734627
DP 2,0.18,0.11,0.08,0.035,0.00125,0.00125,0.002,0.00125,0.04297393497639735,0.019729215651750565
DP 3,0.18,0.13,0.06,0.035,0.00125,0.00125,0.002,0.00125,0.044028486683600071,0.015776654705405235
DP 4,0.18,0.13,0.08,0.02,0.00125,0.00125,0.002,0.00125,0.042804936305371272,0.019366109743714333
DP 5,0.18,0.13,0.08,0.035,0.0005,0.00125,0.002,0.00125,0.040935135009138764,0.020223978906869888
DP 6,0.18,0.13,0.08,0.035,0.00125,0.0005,0.002,0.00125,0.039515546172519719,0.020683139562606812
DP 7,0.18,0.13,0.08,0.035,0.00125,0.00125,0.0016250000000000001,0.00125,0.0379458865160295,0.028455115854740143
DP 8,0.18,0.13,0.08,0.035,0.00125,0.002,0.002,0.00125,0.047465243657586365,0.017826961353421211
DP 9,0.18,0.13,0.08,0.035,0.002,0.00125,0.002,0.00125,0.044828864389579573,0.019637629389762878
DP 10,0.18,0.13,0.08,0.05,0.00125,0.00125,0.002,0.00125,0.041790944279214814,0.021005969494581223
DP 11,0.18,0.13,0.1,0.035,0.00125,0.00125,0.002,0.00125,0.040567393900986015,0.025946550071239471
DP 12,0.18,0.15,0.08,0.035,0.00125,0.00125,0.002,0.00125,0.041621945608188736,0.020156731829047203
DP 13,0.2,0.13,0.08,0.035,0.00125,0.00125,0.002,0.00125,0.041621945608188736,0.020075075328350067
DP 1,0.16,0.13,0.08,0.035,0.00125,0.002,0.00125,0.00125,0.040337555708390552,0.031847301870584488
DP 2,0.18,0.11,0.08,0.035,0.00125,0.002,0.00125,0.00125,0.041392107415593273,0.025536162778735161
DP 3,0.18,0.13,0.06,0.035,0.00125,0.002,0.00125,0.00125,0.040337555708390552,0.030276717618107796
DP 4,0.18,0.13,0.08,0.02,0.00125,0.002,0.00125,0.00125,0.040168557037364473,0.030831409618258476
DP 5,0.18,0.13,0.08,0.035,0.0005,0.002,0.00125,0.00125,0.038298755741131965,0.03190329298377037
DP 6,0.18,0.13,0.08,0.035,0.00125,0.0016250000000000001,0.00125,0.00125,0.036779795685949579,0.035510383546352386
DP 7,0.18,0.13,0.08,0.035,0.00125,0.002,0.0005,0.00125,0.035459578067893884,0.040813371539115906
DP 8,0.18,0.13,0.08,0.035,0.002,0.002,0.00125,0.00125,0.042192485121572768,0.03188043087720871
DP 9,0.18,0.13,0.08,0.05,0.00125,0.002,0.00125,0.00125,0.039154565011208016,0.033553708344697952
DP 10,0.18,0.13,0.1,0.035,0.00125,0.002,0.00125,0.00125,0.038985566340181937,0.034676875919103622
DP 11,0.18,0.15,0.08,0.035,0.00125,0.002,0.00125,0.00125,0.037931014632979224,0.0372520387172699
DP 12,0.2,0.13,0.08,0.035,0.00125,0.002,0.00125,0.00125,0.038985566340181937,0.031930916011333466
DP 1,0.16,0.13,0.08,0.035,0.00125,0.00125,0.0005,0.00125,0.030968269386704862,0.051948197185993195
DP 2,0.18,0.11,0.08,0.035,0.00125,0.00125,0.0005,0.00125,0.030968269386704866,0.049409784376621246
DP 3,0.18,0.13,0.06,0.035,0.00125,0.00125,0.0005,0.00125,0.030400433852057249,0.053257208317518234
DP 4,0.18,0.13,0.08,0.02,0.00125,0.00125,0.0005,0.00125,0.030799270715678791,0.051742028445005417
DP 5,0.18,0.13,0.08,0.035,0.0005,0.00125,0.0005,0.00125,0.028929469419446279,0.055125847458839417
DP 6,0.18,0.13,0.08,0.035,0.00125,0.0005,0.0005,0.00125,0.027509880582827235,0.064879626035690308
DP 7,0.18,0.13,0.08,0.035,0.00125,0.00125,0.000875,0.00125,0.031943053721183279,0.049527943134307861
DP 8,0.18,0.13,0.08,0.035,0.002,0.00125,0.0005,0.00125,0.032823198799887085,0.051705308258533478
DP 9,0.18,0.13,0.08,0.05,0.00125,0.00125,0.0005,0.00125,0.029785278689522333,0.055742125958204269
DP 10,0.18,0.13,0.1,0.035,0.00125,0.00125,0.0005,0.00125,0.030184115553143868,0.053442273288965225
DP 11,0.18,0.15,0.08,0.035,0.00125,0.00125,0.0005,0.00125,0.029616280018496251,0.057661741971969604
DP 12,0.2,0.13,0.08,0.035,0.00125,0.00125,0.0005,0.00125,0.029616280018496251,0.054405894130468369
DP 1,0.16,0.13,0.08,0.035,0.00125,0.0005,0.00125,0.00125,0.032387858223323907,0.04366336390376091
DP 2,0.18,0.11,0.08,0.035,0.00125,0.0005,0.00125,0.00125,0.031820022688676293,0.045176278799772263
DP 3,0.18,0.13,0.06,0.035,0.00125,0.0005,0.00125,0.00125,0.032387858223323907,0.043421488255262375
DP 4,0.18,0.13,0.08,0.02,0.00125,0.0005,0.00125,0.00125,0.032218859552297828,0.043942183256149292
DP 5,0.18,0.13,0.08,0.035,0.0005,0.0005,0.00125,0.00125,0.03034905825606532,0.048319578170776367
DP 6,0.18,0.13,0.08,0.035,0.00125,0.000875,0.00125,0.00125,0.032804946943416263,0.043727297335863113
DP 7,0.18,0.13,0.08,0.035,0.002,0.0005,0.00125,0.00125,0.034242787636506129,0.043439429253339767
DP 8,0.18,0.13,0.08,0.05,0.00125,0.0005,0.00125,0.00125,0.031204867526141374,0.047149714082479477
DP 9,0.18,0.13,0.1,0.035,0.00125,0.0005,0.00125,0.00125,0.031035868855115292,0.047923371195793152
DP 10,0.18,0.15,0.08,0.035,0.00125,0.0005,0.00125,0.00125,0.031603704389762913,0.045302554965019226
DP 11,0.2,0.13,0.08,0.035,0.00125,0.0005,0.00125,0.00125,0.031035868855115292,0.046756602823734283
DP 1,0.16,0.13,0.08,0.035,0.002,0.00125,0.00125,0.00125,0.038755728147586474,0.036484271287918091
DP 2,0.18,0.11,0.08,0.035,0.002,0.00125,0.00125,0.00125,0.037701176440383753,0.037046767771244049
DP 3,0.18,0.13,0.06,0.035,0.002,0.00125,0.00125,0.00125,0.037701176440383753,0.036959614604711533
DP 4,0.18,0.13,0.08,0.02,0.002,0.00125,0.00125,0.00125,0.037532177769357682,0.037699393928050995
DP 5,0.18,0.13,0.08,0.035,0.0016250000000000001,0.00125,0.00125,0.00125,0.035613704855869656,0.03941982239484787
DP 6,0.18,0.13,0.08,0.05,0.002,0.00125,0.00125,0.00125,0.036518185743201224,0.040866110473871231
DP 7,0.18,0.13,0.1,0.035,0.002,0.00125,0.00125,0.00125,0.036349187072175146,0.041893389075994492
DP 8,0.18,0.15,0.08,0.035,0.002,0.00125,0.00125,0.00125,0.036349187072175146,0.041035737842321396
DP 9,0.2,0.13,0.08,0.035,0.002,0.00125,0.00125,0.00125,0.035294635364972425,0.040351327508687973
DP 1,0.16,0.13,0.08,0.035,0.0005,0.00125,0.00125,0.00125,0.03323961152529533,0.040981031954288483
DP 2,0.18,0.11,0.08,0.035,0.0005,0.00125,0.00125,0.00125,0.033807447059942951,0.039416536688804626
DP 3,0.18,0.13,0.06,0.035,0.0005,0.00125,0.00125,0.00125,0.033807447059942951,0.039008378982543945
DP 4,0.18,0.13,0.08,0.02,0.0005,0.00125,0.00125,0.00125,0.033638448388916872,0.039716597646474838
DP 5,0.18,0.13,0.08,0.035,0.000875,0.00125,0.00125,0.00125,0.033666840165649255,0.04046972468495369
DP 6,0.18,0.13,0.08,0.05,0.0005,0.00125,0.00125,0.00125,0.032624456362760415,0.042892038822174072
DP 7,0.18,0.13,0.1,0.035,0.0005,0.00125,0.00125,0.00125,0.032455457691734337,0.043848410248756409
DP 8,0.18,0.15,0.08,0.035,0.0005,0.00125,0.00125,0.00125,0.032455457691734337,0.042853351682424545
DP 9,0.2,0.13,0.08,0.035,0.0005,0.00125,0.00125,0.00125,0.033023293226381957,0.040931891649961472
DP 1,0.16,0.13,0.1,0.035,0.00125,0.00125,0.00125,0.00125,0.034494257658992923,0.04211871325969696
DP 2,0.18,0.11,0.1,0.035,0.00125,0.00125,0.00125,0.00125,0.034494257658992923,0.040932219475507736
DP 3,0.18,0.13,0.09,0.035,0.00125,0.00125,0.00125,0.00125,0.034156260316940773,0.04129510372877121
DP 4,0.18,0.13,0.1,0.02,0.00125,0.00125,0.00125,0.00125,0.034325258987966845,0.041414842009544373
DP 5,0.18,0.13,0.1,0.05,0.00125,0.00125,0.00125,0.00125,0.033311266961810387,0.044960405677556992
DP 6,0.18,0.15,0.1,0.035,0.00125,0.00125,0.00125,0.00125,0.033142268290784309,0.044896628707647324
DP 7,0.2,0.13,0.1,0.035,0.00125,0.00125,0.00125,0.00125,0.033142268290784309,0.043454475700855255
DP 1,0.16,0.11,0.08,0.035,0.00125,0.00125,0.00125,0.00125,0.03584624702720153,0.037250246852636337
DP 2,0.16,0.13,0.06,0.035,0.00125,0.00125,0.00125,0.00125,0.03584624702720153,0.037177830934524536
DP 3,0.16,0.13,0.08,0.02,0.00125,0.00125,0.00125,0.00125,0.035677248356175459,0.037922751158475876
DP 4,0.16,0.13,0.08,0.05,0.00125,0.00125,0.00125,0.00125,0.034663256330019,0.041084695607423782
DP 5,0.16,0.15,0.08,0.035,0.00125,0.00125,0.00125,0.00125,0.034494257658992923,0.041327759623527527
DP 6,0.17,0.13,0.08,0.035,0.00125,0.00125,0.00125,0.00125,0.03483225500104508,0.0395161472260952
DP 1,0.19,0.13,0.08,0.035,0.00125,0.00125,0.00125,0.00125,0.034156260316940773,0.040322106331586838
DP 2,0.2,0.11,0.08,0.035,0.00125,0.00125,0.00125,0.00125,0.034494257658992923,0.038792610168457031
DP 3,0.2,0.13,0.06,0.035,0.00125,0.00125,0.00125,0.00125,0.034494257658992923,0.038564305752515793
DP 4,0.2,0.13,0.08,0.02,0.00125,0.00125,0.00125,0.00125,0.034325258987966845,0.039287298917770386
DP 5,0.2,0.13,0.08,0.05,0.00125,0.00125,0.00125,0.00125,0.033311266961810387,0.042471278458833694
DP 6,0.2,0.15,0.08,0.035,0.00125,0.00125,0.00125,0.00125,0.033142268290784309,0.042563509196043015
DP 1,0.18,0.11,0.06,0.035,0.00125,0.00125,0.00125,0.00125,0.035846247027201537,0.036078166216611862
DP 2,0.18,0.11,0.08,0.02,0.00125,0.00125,0.00125,0.00125,0.035677248356175459,0.036828041076660156
DP 3,0.18,0.11,0.08,0.05,0.00125,0.00125,0.00125,0.00125,0.034663256330019,0.039892513304948807
DP 4,0.18,0.12,0.08,0.035,0.00125,0.00125,0.00125,0.00125,0.03483225500104508,0.038983166217803955
DP 1,0.18,0.13999999999999999,0.08,0.035,0.00125,0.00125,0.00125,0.00125,0.034156260316940773,0.040995549410581589
DP 2,0.18,0.15,0.06,0.035,0.00125,0.00125,0.00125,0.00125,0.034494257658992923,0.040011167526245117
DP 3,0.18,0.15,0.08,0.02,0.00125,0.00125,0.00125,0.00125,0.034325258987966845,0.040713854134082794
DP 4,0.18,0.15,0.08,0.05,0.00125,0.00125,0.00125,0.00125,0.033311266961810387,0.043957706540822983
DP 1,0.18,0.13,0.06,0.02,0.00125,0.00125,0.00125,0.00125,0.035677248356175459,0.036857452243566513
DP 2,0.18,0.13,0.06,0.05,0.00125,0.00125,0.00125,0.00125,0.034663256330019,0.039555329829454422
DP 3,0.18,0.13,0.07,0.035,0.00125,0.00125,0.00125,0.00125,0.03483225500104508,0.038863509893417358
DP 1,0.18,0.13,0.08,0.0425,0.00125,0.00125,0.00125,0.00125,0.034240759652453809,0.040847308933734894
DP 1,0.18,0.13,0.08,0.0275,0.00125,0.00125,0.00125,0.00125,0.034747755665532037,0.03925488144159317
DP 1,0.16,0.13,0.08,0.035,0.00125,0.00125,0.0005,0.0005,0.025488656477355362,0.099210858345031738
DP 2,0.18,0.11,0.08,0.035,0.00125,0.00125,0.0005,0.0005,0.025488656477355365,0.08952774852514267
DP 3,0.18,0.13,0.06,0.035,0.00125,0.00125,0.0005,0.0005,0.024920820942707748,0.10280396044254303
DP 4,0.18,0.13,0.08,0.02,0.00125,0.00125,0.0005,0.0005,0.024893781155343575,0.10297732055187225
DP 5,0.18,0.13,0.08,0.035,0.0005,0.00125,0.0005,0.0005,0.023449856510096779,0.10747431218624115
DP 6,0.18,0.13,0.08,0.035,0.00125,0.0005,0.0005,0.0005,0.022030267673477735,0.14561451971530914
DP 7,0.18,0.13,0.08,0.035,0.00125,0.00125,0.0005,0.000875,0.026965366864781223,0.085390545427799225
DP 8,0.18,0.13,0.08,0.035,0.00125,0.00125,0.000875,0.0005,0.026463440811833775,0.090130209922790527
DP 9,0.18,0.13,0.08,0.035,0.00125,0.002,0.0005,0.0005,0.02997996515854438,0.071602202951908112
DP 10,0.18,0.13,0.08,0.035,0.002,0.00125,0.0005,0.0005,0.027343585890537585,0.099121905863285065
DP 11,0.18,0.13,0.08,0.05,0.00125,0.00125,0.0005,0.0005,0.024731542431158542,0.1034039631485939
DP 12,0.18,0.13,0.1,0.035,0.00125,0.00125,0.0005,0.0005,0.024704502643794368,0.10362516343593597
DP 13,0.18,0.15,0.08,0.035,0.00125,0.00125,0.0005,0.0005,0.024136667109146751,0.11860440671443939
DP 14,0.2,0.13,0.08,0.035,0.00125,0.00125,0.0005,0.0005,0.024136667109146751,0.10587012767791748
DP 1,0.16,0.13,0.08,0.035,0.00125,0.0005,0.00125,0.0005,0.026908245313974403,0.071563653647899628
DP 2,0.18,0.11,0.08,0.035,0.00125,0.0005,0.00125,0.0005,0.026340409779326789,0.0748007595539093
DP 3,0.18,0.13,0.06,0.035,0.00125,0.0005,0.00125,0.0005,0.026908245313974406,0.068815082311630249
DP 4,0.18,0.13,0.08,0.02,0.00125,0.0005,0.00125,0.0005,0.026313369991962616,0.074851319193840027
DP 5,0.18,0.13,0.08,0.035,0.0005,0.0005,0.00125,0.0005,0.02486944534671582,0.0808432325720787
DP 6,0.18,0.13,0.08,0.035,0.00125,0.0005,0.00125,0.000875,0.028384955701400264,0.06538332998752594
DP 7,0.18,0.13,0.08,0.035,0.00125,0.0005,0.002,0.0005,0.034035933263170219,0.027664642781019211
DP 8,0.18,0.13,0.08,0.035,0.00125,0.000875,0.00125,0.0005,0.027325334034066763,0.07158004492521286
DP 9,0.18,0.13,0.08,0.035,0.002,0.0005,0.00125,0.0005,0.028763174727156626,0.071526475250720978
DP 10,0.18,0.13,0.08,0.05,0.00125,0.0005,0.00125,0.0005,0.026151131267777582,0.0750979408621788
DP 11,0.18,0.13,0.1,0.035,0.00125,0.0005,0.00125,0.0005,0.025556255945765792,0.084373496472835541
DP 12,0.18,0.15,0.08,0.035,0.00125,0.0005,0.00125,0.0005,0.026124091480413413,0.075137510895729065
DP 13,0.2,0.13,0.08,0.035,0.00125,0.0005,0.00125,0.0005,0.025556255945765792,0.077960729598999023
DP 1,0.16,0.13,0.08,0.035,0.00125,0.0005,0.0005,0.00125,0.028185875266931538,0.061107970774173737
DP 2,0.18,0.11,0.08,0.035,0.00125,0.0005,0.0005,0.00125,0.027618039732283925,0.064737908542156219
DP 3,0.18,0.13,0.06,0.035,0.00125,0.0005,0.0005,0.00125,0.027618039732283925,0.064808160066604614
DP 4,0.18,0.13,0.08,0.02,0.00125,0.0005,0.0005,0.00125,0.028016876595905467,0.063780099153518677
DP 5,0.18,0.13,0.08,0.035,0.0005,0.0005,0.0005,0.00125,0.026147075299672955,0.07354503870010376
DP 6,0.18,0.13,0.08,0.035,0.00125,0.0005,0.0005,0.002,0.037686304557333475,0.016616469249129295
DP 7,0.18,0.13,0.08,0.035,0.00125,0.0005,0.000875,0.00125,0.029160659601409952,0.058944616466760635
DP 8,0.18,0.13,0.08,0.035,0.00125,0.000875,0.0005,0.00125,0.0286029639870239,0.0612160861492157
DP 9,0.18,0.13,0.08,0.035,0.002,0.0005,0.0005,0.00125,0.030040804680113761,0.060838472098112106
DP 10,0.18,0.13,0.08,0.05,0.00125,0.0005,0.0005,0.00125,0.02700288456974901,0.066980466246604919
DP 11,0.18,0.13,0.1,0.035,0.00125,0.0005,0.0005,0.00125,0.027401721433370545,0.0649748370051384
DP 12,0.18,0.15,0.08,0.035,0.00125,0.0005,0.0005,0.00125,0.027401721433370548,0.065050207078456879
DP 13,0.2,0.13,0.08,0.035,0.00125,0.0005,0.0005,0.00125,0.026833885898722928,0.068860828876495361
DP 1,0.16,0.13,0.08,0.035,0.00125,0.0005,0.0005,0.0005,0.022706262357582038,0.13022515177726746
DP 2,0.18,0.11,0.08,0.035,0.00125,0.0005,0.0005,0.0005,0.022138426822934425,0.14482508599758148
DP 3,0.18,0.13,0.06,0.035,0.00125,0.0005,0.0005,0.0005,0.022138426822934425,0.14515337347984314
DP 4,0.18,0.13,0.08,0.02,0.00125,0.0005,0.0005,0.0005,0.022111387035570251,0.14546285569667816
DP 5,0.18,0.13,0.08,0.035,0.0005,0.0005,0.0005,0.0005,0.020667462390323455,0.18220700323581696
DP 6,0.18,0.13,0.08,0.035,0.00125,0.0005,0.0005,0.000875,0.0241829727450079,0.11401068419218063
DP 7,0.18,0.13,0.08,0.035,0.00125,0.0005,0.000875,0.0005,0.023681046692060451,0.11897528916597366
DP 8,0.18,0.13,0.08,0.035,0.00125,0.000875,0.0005,0.0005,0.0231233510776744,0.13018862903118134
DP 9,0.18,0.13,0.08,0.035,0.002,0.0005,0.0005,0.0005,0.024561191770764261,0.13087016344070435
DP 10,0.18,0.13,0.08,0.05,0.00125,0.0005,0.0005,0.0005,0.021949148311385218,0.14583088457584381
DP 11,0.18,0.13,0.1,0.035,0.00125,0.0005,0.0005,0.0005,0.021922108524021044,0.14623337984085083
DP 12,0.18,0.15,0.08,0.035,0.00125,0.0005,0.0005,0.0005,0.021922108524021048,0.14647552371025085
DP 13,0.2,0.13,0.08,0.035,0.00125,0.0005,0.0005,0.0005,0.021354272989373427,0.16198484599590302
DP 1,0.16,0.13,0.08,0.035,0.0005,0.00125,0.00125,0.0005,0.02775999861594583,0.065344765782356262
DP 2,0.18,0.11,0.08,0.035,0.0005,0.00125,0.00125,0.0005,0.028327834150593451,0.0612766332924366
DP 3,0.18,0.13,0.06,0.035,0.0005,0.00125,0.00125,0.0005,0.028327834150593451,0.059364717453718185
DP 4,0.18,0.13,0.08,0.02,0.0005,0.00125,0.00125,0.0005,0.02773295882858166,0.0652872622013092
DP 5,0.18,0.13,0.08,0.035,0.0005,0.00125,0.00125,0.000875,0.029804544538019308,0.05768020823597908
DP 6,0.18,0.13,0.08,0.035,0.0005,0.00125,0.002,0.0005,0.035455522099789263,0.027029257267713547
DP 7,0.18,0.13,0.08,0.035,0.0005,0.002,0.00125,0.0005,0.032819142831782465,0.0491274818778038
DP 8,0.18,0.13,0.08,0.035,0.000875,0.00125,0.00125,0.0005,0.028187227256299754,0.064558178186416626
DP 9,0.18,0.13,0.08,0.05,0.0005,0.00125,0.00125,0.0005,0.027570720104396627,0.065514363348484039
DP 10,0.18,0.13,0.1,0.035,0.0005,0.00125,0.00125,0.0005,0.026975844782384836,0.0742889866232872
DP 11,0.18,0.15,0.08,0.035,0.0005,0.00125,0.00125,0.0005,0.026975844782384836,0.069769412279129028
DP 12,0.2,0.13,0.08,0.035,0.0005,0.00125,0.00125,0.0005,0.027543680317032453,0.065284296870231628
DP 1,0.16,0.13,0.08,0.035,0.0005,0.00125,0.0005,0.00125,0.029037628568902966,0.055079057812690735
DP 2,0.18,0.11,0.08,0.035,0.0005,0.00125,0.0005,0.00125,0.029605464103550586,0.051620051264762878
DP 3,0.18,0.13,0.06,0.035,0.0005,0.00125,0.0005,0.00125,0.029037628568902969,0.055045027285814285
DP 4,0.18,0.13,0.08,0.02,0.0005,0.00125,0.0005,0.00125,0.029436465432524511,0.053606603294610977
DP 5,0.18,0.13,0.08,0.035,0.0005,0.00125,0.0005,0.002,0.039105893393952519,0.015706498175859451
DP 6,0.18,0.13,0.08,0.035,0.0005,0.00125,0.000875,0.00125,0.030580248438028996,0.051077034324407578
DP 7,0.18,0.13,0.08,0.035,0.0005,0.002,0.0005,0.00125,0.034096772784739604,0.040789306163787842
DP 8,0.18,0.13,0.08,0.035,0.000875,0.00125,0.0005,0.00125,0.02946485720925689,0.054197151213884354
DP 9,0.18,0.13,0.08,0.05,0.0005,0.00125,0.0005,0.00125,0.028422473406368054,0.057468529790639877
DP 10,0.18,0.13,0.1,0.035,0.0005,0.00125,0.0005,0.00125,0.028821310269989589,0.055225793272256851
DP 11,0.18,0.15,0.08,0.035,0.0005,0.00125,0.0005,0.00125,0.028253474735341972,0.059264007955789566
DP 12,0.2,0.13,0.08,0.035,0.0005,0.00125,0.0005,0.00125,0.028821310269989589,0.054994065314531326
DP 1,0.16,0.13,0.08,0.035,0.0005,0.00125,0.0005,0.0005,0.023558015659553466,0.10732798278331757
DP 2,0.18,0.11,0.08,0.035,0.0005,0.00125,0.0005,0.0005,0.024125851194201086,0.094182021915912628
DP 3,0.18,0.13,0.06,0.035,0.0005,0.00125,0.0005,0.0005,0.023558015659553469,0.10710308700799942
DP 4,0.18,0.13,0.08,0.02,0.0005,0.00125,0.0005,0.0005,0.023530975872189296,0.10728222131729126
DP 5,0.18,0.13,0.08,0.035,0.0005,0.00125,0.0005,0.000875,0.025602561581626944,0.08872571587562561
DP 6,0.18,0.13,0.08,0.035,0.0005,0.00125,0.000875,0.0005,0.025100635528679496,0.093415573239326477
DP 7,0.18,0.13,0.08,0.035,0.0005,0.002,0.0005,0.0005,0.0286171598753901,0.071576125919818878
DP 8,0.18,0.13,0.08,0.035,0.000875,0.00125,0.0005,0.0005,0.02398524429990739,0.10530423372983932
DP 9,0.18,0.13,0.08,0.05,0.0005,0.00125,0.0005,0.0005,0.023368737148004262,0.10769764333963394
DP 10,0.18,0.13,0.1,0.035,0.0005,0.00125,0.0005,0.0005,0.023341697360640089,0.10793033987283707
DP 11,0.18,0.15,0.08,0.035,0.0005,0.00125,0.0005,0.0005,0.022773861825992472,0.12314965575933456
DP 12,0.2,0.13,0.08,0.035,0.0005,0.00125,0.0005,0.0005,0.023341697360640089,0.10717681050300598
DP 1,0.16,0.13,0.08,0.035,0.0005,0.0005,0.00125,0.00125,0.030457217405522007,0.048265337944030762
DP 2,0.18,0.11,0.08,0.035,0.0005,0.0005,0.00125,0.00125,0.03045721740552201,0.048296328634023666
DP 3,0.18,0.13,0.06,0.035,0.0005,0.0005,0.00125,0.00125,0.031025052940169627,0.047141499817371368
DP 4,0.18,0.13,0.08,0.02,0.0005,0.0005,0.00125,0.00125,0.030856054269143552,0.047123927623033524
DP 5,0.18,0.13,0.08,0.035,0.0005,0.0005,0.00125,0.002,0.040525482230571563,0.015881584957242012
